class_id,img_height,img_width,bbox_y,bbox_x,bbox_h,bbox_w,norm_img_height,norm_img_width,norm_bbox_y,norm_bbox_x,norm_bbox_w,norm_bbox_h
33,1138,1021,428,428,388,362,1,1,0.3760984183,0.4191968658,0.3545543585,0.3409490334
5,1064,878,484,491,264,251,1,1,0.454887218,0.5592255125,0.2858769932,0.2481203008
54,543,285,116,19,75,167,1,1,0.2136279926,0.06666666667,0.5859649123,0.138121547
76,513,544,264,42,264,209,1,1,0.514619883,0.07720588235,0.3841911765,0.514619883
56,1023,420,387,77,300,273,1,1,0.3782991202,0.1833333333,0.65,0.293255132
16,675,643,207,10,248,103,1,1,0.3066666667,0.01555209953,0.1601866252,0.3674074074
69,433,871,79,456,140,172,1,1,0.182448037,0.5235361653,0.1974741676,0.3233256351
16,807,646,403,68,349,90,1,1,0.4993804213,0.1052631579,0.1393188854,0.4324659232
23,515,816,180,425,347,75,1,1,0.3495145631,0.5208333333,0.09191176471,0.6737864078
38,1136,803,430,457,251,349,1,1,0.3785211268,0.5691158157,0.4346201743,0.2209507042
51,848,798,308,67,357,153,1,1,0.3632075472,0.08395989975,0.1917293233,0.420990566
23,468,1125,31,487,344,107,1,1,0.06623931624,0.4328888889,0.09511111111,0.735042735
22,851,896,330,406,201,146,1,1,0.3877790834,0.453125,0.1629464286,0.2361927145
27,400,860,74,279,246,264,1,1,0.185,0.3244186047,0.3069767442,0.615
3,606,628,217,135,131,128,1,1,0.3580858086,0.2149681529,0.2038216561,0.2161716172
11,660,1001,404,434,341,104,1,1,0.6121212121,0.4335664336,0.1038961039,0.5166666667
37,693,549,222,181,178,287,1,1,0.3203463203,0.3296903461,0.5227686703,0.2568542569
63,554,1129,266,432,326,62,1,1,0.4801444043,0.382639504,0.05491585474,0.5884476534
54,756,262,90,23,54,368,1,1,0.119047619,0.08778625954,1.404580153,0.07142857143
47,430,757,26,375,250,154,1,1,0.06046511628,0.4953764861,0.2034346103,0.5813953488
8,806,905,91,247,377,377,1,1,0.1129032258,0.2729281768,0.4165745856,0.4677419355
52,747,635,375,306,85,124,1,1,0.5020080321,0.4818897638,0.1952755906,0.1137884873
35,849,391,173,147,120,387,1,1,0.2037691402,0.3759590793,0.989769821,0.1413427562
5,465,958,167,308,358,117,1,1,0.3591397849,0.3215031315,0.1221294363,0.7698924731
64,583,677,213,221,279,152,1,1,0.3653516295,0.3264401773,0.2245199409,0.4785591767
54,733,474,391,79,323,180,1,1,0.5334242838,0.1666666667,0.3797468354,0.4406548431
55,771,633,228,426,107,328,1,1,0.2957198444,0.672985782,0.5181674566,0.1387808042
21,644,611,268,204,134,231,1,1,0.4161490683,0.3338788871,0.3780687398,0.2080745342
74,520,1207,202,496,375,186,1,1,0.3884615385,0.4109362055,0.1541010771,0.7211538462
66,696,422,226,155,79,203,1,1,0.3247126437,0.3672985782,0.481042654,0.1135057471
65,439,1144,52,436,354,124,1,1,0.1184510251,0.3811188811,0.1083916084,0.8063781321
68,687,575,311,108,377,137,1,1,0.4526928675,0.187826087,0.2382608696,0.5487627365
42,418,227,204,67,95,135,1,1,0.4880382775,0.295154185,0.5947136564,0.2272727273
78,652,432,272,305,44,309,1,1,0.4171779141,0.7060185185,0.7152777778,0.06748466258
17,754,848,259,323,169,247,1,1,0.3435013263,0.3808962264,0.2912735849,0.224137931
78,578,630,67,272,88,331,1,1,0.115916955,0.4317460317,0.5253968254,0.1522491349
44,675,583,26,40,348,296,1,1,0.03851851852,0.06861063465,0.5077186964,0.5155555556
60,571,720,182,276,107,262,1,1,0.3187390543,0.3833333333,0.3638888889,0.1873905429
47,891,599,458,142,190,371,1,1,0.5140291807,0.2370617696,0.6193656093,0.2132435466
71,644,604,293,104,204,42,1,1,0.4549689441,0.1721854305,0.06953642384,0.3167701863
26,895,642,424,450,115,261,1,1,0.4737430168,0.7009345794,0.4065420561,0.1284916201
64,479,687,95,362,281,141,1,1,0.1983298539,0.5269286754,0.2052401747,0.5866388309
22,561,675,77,152,318,174,1,1,0.137254902,0.2251851852,0.2577777778,0.5668449198
77,802,1018,331,464,192,93,1,1,0.4127182045,0.4557956778,0.09135559921,0.2394014963
11,375,610,273,272,54,54,1,1,0.728,0.4459016393,0.08852459016,0.144
52,757,755,215,356,218,216,1,1,0.284015852,0.4715231788,0.2860927152,0.2879788639
51,781,735,207,244,126,312,1,1,0.2650448143,0.3319727891,0.4244897959,0.1613316261
33,617,789,267,481,221,275,1,1,0.43273906,0.6096324461,0.3485424588,0.358184765
40,752,590,350,171,306,322,1,1,0.4654255319,0.2898305085,0.5457627119,0.4069148936
44,583,770,417,318,105,125,1,1,0.7152658662,0.412987013,0.1623376623,0.180102916
25,725,187,174,78,66,320,1,1,0.24,0.4171122995,1.711229947,0.09103448276
37,497,928,195,156,391,66,1,1,0.3923541247,0.1681034483,0.07112068966,0.7867203219
6,539,976,208,271,368,244,1,1,0.3858998145,0.2776639344,0.25,0.6827458256
13,496,748,283,295,216,86,1,1,0.5705645161,0.3943850267,0.114973262,0.435483871
26,413,618,27,175,156,60,1,1,0.06537530266,0.283171521,0.09708737864,0.3777239709
74,797,996,368,405,272,105,1,1,0.4617314931,0.406626506,0.1054216867,0.3412797992
5,693,693,419,467,131,137,1,1,0.6046176046,0.6738816739,0.1976911977,0.189033189
57,935,799,276,431,215,304,1,1,0.2951871658,0.5394242804,0.3804755945,0.2299465241
14,634,496,211,131,158,194,1,1,0.332807571,0.2641129032,0.3911290323,0.2492113565
77,778,252,468,43,84,189,1,1,0.6015424165,0.1706349206,0.75,0.1079691517
68,1129,667,496,64,203,362,1,1,0.4393268379,0.09595202399,0.5427286357,0.1798051373
16,352,715,0,381,116,285,1,1,0,0.5328671329,0.3986013986,0.3295454545
3,936,996,438,351,369,345,1,1,0.4679487179,0.3524096386,0.3463855422,0.3942307692
12,770,1066,455,464,223,203,1,1,0.5909090909,0.435272045,0.1904315197,0.2896103896
2,865,663,376,282,279,269,1,1,0.4346820809,0.4253393665,0.4057315234,0.3225433526
57,553,489,336,43,180,47,1,1,0.6075949367,0.08793456033,0.09611451943,0.3254972875
46,695,330,171,120,135,354,1,1,0.2460431655,0.3636363636,1.072727273,0.1942446043
63,791,700,466,298,282,118,1,1,0.5891276865,0.4257142857,0.1685714286,0.3565107459
7,711,977,194,451,235,170,1,1,0.2728551336,0.4616171955,0.1740020471,0.3305203938
15,591,887,37,356,191,358,1,1,0.06260575296,0.4013528749,0.4036076663,0.3231810491
62,427,367,140,118,47,95,1,1,0.3278688525,0.3215258856,0.2588555858,0.1100702576
39,877,1172,475,442,390,70,1,1,0.5416191562,0.3771331058,0.05972696246,0.4446978335
59,1080,651,355,47,247,389,1,1,0.3287037037,0.07219662058,0.5975422427,0.2287037037
26,405,819,218,293,276,136,1,1,0.5382716049,0.3577533578,0.1660561661,0.6814814815
57,819,754,481,413,222,236,1,1,0.5873015873,0.5477453581,0.3129973475,0.2710622711
42,830,518,476,123,88,286,1,1,0.5734939759,0.2374517375,0.5521235521,0.1060240964
56,427,553,117,11,378,252,1,1,0.2740046838,0.0198915009,0.4556962025,0.8852459016
79,722,676,487,233,154,186,1,1,0.6745152355,0.3446745562,0.275147929,0.2132963989
34,758,840,388,295,281,207,1,1,0.5118733509,0.3511904762,0.2464285714,0.3707124011
14,587,423,231,61,151,143,1,1,0.3935264055,0.1442080378,0.3380614657,0.2572402044
61,678,701,444,122,399,187,1,1,0.6548672566,0.1740370899,0.2667617689,0.5884955752
21,979,511,379,9,270,399,1,1,0.3871297242,0.01761252446,0.7808219178,0.2757916241
67,858,884,137,302,343,391,1,1,0.1596736597,0.3416289593,0.4423076923,0.3997668998
77,667,745,181,366,280,193,1,1,0.2713643178,0.4912751678,0.2590604027,0.4197901049
69,968,381,318,74,44,363,1,1,0.3285123967,0.1942257218,0.9527559055,0.04545454545
59,508,828,90,287,357,130,1,1,0.1771653543,0.3466183575,0.1570048309,0.7027559055
77,679,852,394,80,389,218,1,1,0.5802650957,0.09389671362,0.2558685446,0.5729013255
32,923,888,461,426,338,381,1,1,0.4994582882,0.4797297297,0.4290540541,0.3661971831
47,686,671,90,240,284,216,1,1,0.1311953353,0.3576751118,0.3219076006,0.4139941691
1,1004,816,433,330,246,270,1,1,0.4312749004,0.4044117647,0.3308823529,0.2450199203
73,778,725,463,316,300,231,1,1,0.5951156812,0.435862069,0.3186206897,0.3856041131
54,638,1057,21,497,160,252,1,1,0.0329153605,0.4701986755,0.238410596,0.2507836991
16,643,889,152,495,232,251,1,1,0.2363919129,0.5568053993,0.2823397075,0.3608087092
17,983,1101,316,325,382,360,1,1,0.3214649034,0.2951861944,0.3269754768,0.3886063072
39,439,492,6,247,194,340,1,1,0.01366742597,0.5020325203,0.6910569106,0.4419134396
29,895,633,255,7,311,285,1,1,0.2849162011,0.01105845182,0.4502369668,0.3474860335
26,846,821,329,378,210,165,1,1,0.3888888889,0.4604141291,0.2009744214,0.2482269504
12,522,611,17,165,351,366,1,1,0.03256704981,0.2700490998,0.5990180033,0.6724137931
69,523,759,269,422,239,171,1,1,0.5143403442,0.5559947299,0.2252964427,0.4569789675
46,481,1021,91,372,271,228,1,1,0.1891891892,0.3643486778,0.2233104799,0.5634095634
42,673,393,455,260,58,102,1,1,0.676077266,0.6615776081,0.2595419847,0.08618127786
50,995,1075,423,421,259,344,1,1,0.4251256281,0.391627907,0.32,0.2603015075
75,601,410,463,142,94,82,1,1,0.7703826955,0.3463414634,0.2,0.15640599
59,928,602,484,199,191,272,1,1,0.5215517241,0.3305647841,0.4518272425,0.2058189655
13,673,511,445,132,209,70,1,1,0.661218425,0.2583170254,0.1369863014,0.3105497771
35,878,791,372,296,391,363,1,1,0.423690205,0.3742098609,0.4589127686,0.4453302961
69,765,815,318,243,213,153,1,1,0.4156862745,0.2981595092,0.1877300613,0.2784313725
60,537,790,287,328,206,55,1,1,0.5344506518,0.4151898734,0.06962025316,0.3836126629
66,475,403,4,52,310,395,1,1,0.008421052632,0.1290322581,0.9801488834,0.6526315789
71,906,908,255,460,239,358,1,1,0.2814569536,0.5066079295,0.3942731278,0.2637969095
5,656,656,175,163,305,302,1,1,0.2667682927,0.2484756098,0.4603658537,0.4649390244
7,390,930,6,500,62,156,1,1,0.01538461538,0.5376344086,0.1677419355,0.158974359
10,1044,643,315,273,328,331,1,1,0.3017241379,0.4245723173,0.5147744946,0.3141762452
56,798,1155,438,475,317,100,1,1,0.5488721805,0.4112554113,0.08658008658,0.3972431078
54,639,885,93,486,297,386,1,1,0.1455399061,0.5491525424,0.4361581921,0.4647887324
61,481,803,51,290,328,239,1,1,0.106029106,0.3611457036,0.297633873,0.6819126819
32,496,410,74,4,314,344,1,1,0.1491935484,0.009756097561,0.8390243902,0.6330645161
54,353,731,149,440,189,56,1,1,0.4220963173,0.6019151847,0.07660738714,0.5354107649
46,377,640,158,485,63,133,1,1,0.4190981432,0.7578125,0.2078125,0.1671087533
37,398,633,72,112,292,249,1,1,0.1809045226,0.1769352291,0.3933649289,0.7336683417
38,549,743,285,302,152,91,1,1,0.5191256831,0.4064602961,0.1224764468,0.276867031
19,636,399,450,70,179,92,1,1,0.7075471698,0.1754385965,0.2305764411,0.2814465409
8,479,931,32,446,267,80,1,1,0.06680584551,0.4790547798,0.08592910849,0.5574112735
76,758,372,197,181,46,209,1,1,0.2598944591,0.4865591398,0.561827957,0.06068601583
42,510,482,4,39,155,285,1,1,0.007843137255,0.08091286307,0.5912863071,0.3039215686
3,765,343,456,113,142,95,1,1,0.5960784314,0.3294460641,0.27696793,0.185620915
1,522,778,257,451,167,107,1,1,0.4923371648,0.5796915167,0.1375321337,0.3199233716
70,790,1020,452,281,383,289,1,1,0.5721518987,0.2754901961,0.2833333333,0.4848101266
67,424,772,57,452,255,127,1,1,0.1344339623,0.585492228,0.164507772,0.6014150943
2,699,537,43,385,41,274,1,1,0.06151645207,0.7169459963,0.5102420857,0.05865522175
78,901,403,483,42,90,166,1,1,0.5360710322,0.1042183623,0.41191067,0.09988901221
40,1072,445,384,69,218,325,1,1,0.3582089552,0.1550561798,0.7303370787,0.203358209
65,684,738,320,296,150,131,1,1,0.4678362573,0.4010840108,0.1775067751,0.2192982456
9,782,677,298,170,359,242,1,1,0.3810741688,0.2511078287,0.3574593796,0.4590792839
42,387,413,48,161,53,216,1,1,0.1240310078,0.3898305085,0.5230024213,0.1369509044
39,920,798,452,374,325,97,1,1,0.4913043478,0.4686716792,0.1215538847,0.3532608696
68,622,724,227,185,395,255,1,1,0.3649517685,0.2555248619,0.3522099448,0.6350482315
24,512,722,105,409,83,188,1,1,0.205078125,0.5664819945,0.2603878116,0.162109375
19,684,645,273,497,80,207,1,1,0.399122807,0.7705426357,0.3209302326,0.1169590643
36,1112,563,486,88,320,305,1,1,0.4370503597,0.1563055062,0.541740675,0.2877697842
14,366,723,100,258,388,193,1,1,0.2732240437,0.356846473,0.2669432918,1.06010929
36,779,756,325,297,83,127,1,1,0.4172015404,0.3928571429,0.167989418,0.1065468549
40,767,939,345,410,205,106,1,1,0.4498044329,0.4366347178,0.112886049,0.2672750978
70,592,788,95,317,223,220,1,1,0.160472973,0.402284264,0.2791878173,0.3766891892
71,619,755,168,398,228,99,1,1,0.2714054927,0.5271523179,0.1311258278,0.3683360258
9,518,584,147,425,85,331,1,1,0.2837837838,0.727739726,0.5667808219,0.1640926641
11,876,927,425,354,335,363,1,1,0.4851598174,0.3818770227,0.3915857605,0.3824200913
50,771,1027,194,316,311,309,1,1,0.2516212711,0.3076923077,0.3008763389,0.4033722438
17,743,895,373,345,369,256,1,1,0.5020188425,0.3854748603,0.2860335196,0.4966352624
65,923,438,329,63,42,226,1,1,0.3564463705,0.1438356164,0.5159817352,0.04550379198
1,724,698,389,264,186,45,1,1,0.5372928177,0.3782234957,0.06446991404,0.2569060773
42,874,708,388,115,203,166,1,1,0.4439359268,0.1624293785,0.2344632768,0.2322654462
12,470,486,168,119,68,254,1,1,0.3574468085,0.2448559671,0.5226337449,0.1446808511
70,566,882,171,449,169,119,1,1,0.3021201413,0.5090702948,0.1349206349,0.2985865724
36,703,815,132,215,284,231,1,1,0.1877667141,0.263803681,0.2834355828,0.4039829303
35,647,798,322,402,191,166,1,1,0.4976816074,0.5037593985,0.2080200501,0.2952086553
26,755,1023,464,343,297,132,1,1,0.6145695364,0.3352883675,0.1290322581,0.3933774834
42,467,558,245,220,90,40,1,1,0.5246252677,0.394265233,0.07168458781,0.1927194861
24,1129,869,448,185,375,305,1,1,0.3968113375,0.2128883774,0.3509781358,0.3321523472
32,786,801,179,320,154,224,1,1,0.227735369,0.3995006242,0.279650437,0.1959287532
32,728,411,267,166,53,266,1,1,0.3667582418,0.403892944,0.6472019465,0.0728021978
13,470,830,73,180,363,318,1,1,0.1553191489,0.2168674699,0.3831325301,0.7723404255
27,682,592,296,138,330,186,1,1,0.4340175953,0.2331081081,0.3141891892,0.4838709677
1,1045,806,398,375,102,268,1,1,0.380861244,0.4652605459,0.3325062035,0.0976076555
68,944,533,358,171,262,314,1,1,0.3792372881,0.3208255159,0.5891181989,0.2775423729
68,438,515,133,111,130,249,1,1,0.303652968,0.2155339806,0.4834951456,0.296803653
63,795,631,126,229,58,301,1,1,0.158490566,0.3629160063,0.4770206022,0.07295597484
33,702,625,306,435,41,349,1,1,0.4358974359,0.696,0.5584,0.0584045584
56,1049,580,426,310,139,364,1,1,0.4061010486,0.5344827586,0.6275862069,0.1325071497
12,722,620,283,211,319,146,1,1,0.391966759,0.3403225806,0.235483871,0.4418282548
25,881,600,491,301,70,128,1,1,0.5573212259,0.5016666667,0.2133333333,0.07945516459
59,576,644,291,173,339,161,1,1,0.5052083333,0.2686335404,0.25,0.5885416667
2,914,519,241,118,127,330,1,1,0.2636761488,0.2273603083,0.6358381503,0.1389496718
55,776,517,423,27,223,202,1,1,0.5451030928,0.05222437137,0.3907156673,0.287371134
41,1109,782,366,488,123,378,1,1,0.3300270514,0.6240409207,0.4833759591,0.1109107304
1,492,724,274,366,167,104,1,1,0.5569105691,0.5055248619,0.1436464088,0.3394308943
24,803,411,263,147,163,296,1,1,0.3275217933,0.3576642336,0.7201946472,0.202988792
44,879,955,445,391,179,337,1,1,0.5062571104,0.4094240838,0.3528795812,0.2036405006
19,1118,751,386,155,341,350,1,1,0.3452593918,0.206391478,0.466045273,0.3050089445
56,609,488,193,75,293,332,1,1,0.3169129721,0.1536885246,0.6803278689,0.4811165846
55,221,582,17,300,155,119,1,1,0.07692307692,0.5154639175,0.204467354,0.7013574661
70,707,794,276,461,248,266,1,1,0.3903818953,0.580604534,0.3350125945,0.3507779349
62,661,474,206,38,314,170,1,1,0.3116490166,0.08016877637,0.358649789,0.4750378215
19,815,653,413,153,142,179,1,1,0.5067484663,0.2343032159,0.2741194487,0.1742331288
41,546,765,212,477,60,245,1,1,0.3882783883,0.6235294118,0.3202614379,0.1098901099
64,804,758,95,365,130,380,1,1,0.118159204,0.481530343,0.5013192612,0.1616915423
41,894,921,266,418,129,321,1,1,0.2975391499,0.453854506,0.348534202,0.144295302
25,660,921,437,326,215,169,1,1,0.6621212121,0.3539630836,0.1834961998,0.3257575758
72,807,790,229,200,313,393,1,1,0.2837670384,0.253164557,0.4974683544,0.3878562577
63,636,772,85,343,274,174,1,1,0.1336477987,0.4443005181,0.225388601,0.4308176101
31,259,693,3,338,184,210,1,1,0.01158301158,0.4877344877,0.303030303,0.7104247104
73,482,646,10,355,82,281,1,1,0.02074688797,0.5495356037,0.4349845201,0.1701244813
71,376,865,94,147,388,218,1,1,0.25,0.1699421965,0.2520231214,1.031914894
1,922,844,385,433,187,326,1,1,0.4175704989,0.5130331754,0.3862559242,0.2028199566
64,1095,705,419,359,97,303,1,1,0.3826484018,0.5092198582,0.429787234,0.08858447489
8,797,1043,246,385,324,292,1,1,0.3086574655,0.3691275168,0.2799616491,0.4065244668
73,1048,964,434,327,269,269,1,1,0.4141221374,0.3392116183,0.2790456432,0.2566793893
63,675,1163,222,460,365,202,1,1,0.3288888889,0.3955288048,0.173688736,0.5407407407
2,985,684,456,59,385,200,1,1,0.4629441624,0.08625730994,0.2923976608,0.3908629442
73,528,325,103,47,81,224,1,1,0.1950757576,0.1446153846,0.6892307692,0.1534090909
33,509,637,212,413,153,181,1,1,0.416502947,0.6483516484,0.284144427,0.300589391
72,605,950,42,485,91,249,1,1,0.0694214876,0.5105263158,0.2621052632,0.1504132231
72,686,1060,277,492,357,325,1,1,0.4037900875,0.4641509434,0.3066037736,0.5204081633
37,489,805,139,349,220,244,1,1,0.2842535787,0.4335403727,0.3031055901,0.4498977505
18,606,809,198,77,372,232,1,1,0.3267326733,0.09517923362,0.2867737948,0.6138613861
13,634,732,296,387,85,122,1,1,0.4668769716,0.5286885246,0.1666666667,0.1340694006
34,753,387,373,67,264,47,1,1,0.4953519256,0.173126615,0.1214470284,0.3505976096
59,572,525,205,79,232,289,1,1,0.3583916084,0.1504761905,0.5504761905,0.4055944056
32,461,510,200,4,231,59,1,1,0.4338394794,0.007843137255,0.1156862745,0.5010845987
43,843,1006,399,421,312,348,1,1,0.4733096085,0.4184890656,0.3459244533,0.3701067616
57,889,667,338,387,76,158,1,1,0.3802024747,0.5802098951,0.2368815592,0.08548931384
3,672,658,328,215,191,287,1,1,0.4880952381,0.3267477204,0.4361702128,0.2842261905
51,555,424,25,89,40,229,1,1,0.04504504505,0.2099056604,0.5400943396,0.07207207207
18,805,1009,296,394,217,389,1,1,0.3677018634,0.3904856293,0.3855302279,0.2695652174
27,641,642,276,281,131,162,1,1,0.4305772231,0.437694704,0.2523364486,0.2043681747
45,796,971,368,300,305,265,1,1,0.4623115578,0.3089598352,0.2729145211,0.3831658291
19,328,631,3,226,172,234,1,1,0.009146341463,0.3581616482,0.3708399366,0.5243902439
72,924,441,399,59,263,378,1,1,0.4318181818,0.1337868481,0.8571428571,0.2846320346
28,648,913,498,449,78,54,1,1,0.7685185185,0.4917853231,0.0591456736,0.1203703704
65,517,889,81,285,318,275,1,1,0.1566731141,0.3205849269,0.309336333,0.6150870406
35,231,892,123,439,147,45,1,1,0.5324675325,0.4921524664,0.05044843049,0.6363636364
62,607,736,124,398,282,344,1,1,0.2042833608,0.5407608696,0.4673913043,0.4645799012
51,508,942,39,351,370,89,1,1,0.07677165354,0.372611465,0.09447983015,0.7283464567
57,658,480,129,122,73,293,1,1,0.1960486322,0.2541666667,0.6104166667,0.1109422492
16,973,166,456,10,96,387,1,1,0.4686536485,0.06024096386,2.331325301,0.098663926
33,495,665,177,189,311,129,1,1,0.3575757576,0.2842105263,0.1939849624,0.6282828283
66,680,646,77,130,343,312,1,1,0.1132352941,0.2012383901,0.4829721362,0.5044117647
3,410,539,158,144,234,204,1,1,0.3853658537,0.26716141,0.3784786642,0.5707317073
24,533,641,76,198,254,254,1,1,0.1425891182,0.3088923557,0.3962558502,0.4765478424
31,696,865,134,168,328,227,1,1,0.1925287356,0.1942196532,0.2624277457,0.4712643678
5,781,480,395,191,178,59,1,1,0.5057618438,0.3979166667,0.1229166667,0.2279129321
26,974,1042,482,421,324,220,1,1,0.4948665298,0.4040307102,0.2111324376,0.3326488706
2,334,591,77,5,362,49,1,1,0.2305389222,0.008460236887,0.08291032149,1.083832335
74,815,321,386,13,245,188,1,1,0.4736196319,0.04049844237,0.5856697819,0.3006134969
78,1003,574,424,178,232,320,1,1,0.4227318046,0.3101045296,0.5574912892,0.2313060818
76,523,817,26,245,322,269,1,1,0.04971319312,0.299877601,0.329253366,0.6156787763
37,560,930,80,475,341,250,1,1,0.1428571429,0.5107526882,0.2688172043,0.6089285714
64,776,846,439,125,387,177,1,1,0.5657216495,0.1477541371,0.2092198582,0.4987113402
13,574,885,253,494,187,65,1,1,0.4407665505,0.5581920904,0.07344632768,0.3257839721
22,927,874,169,359,310,384,1,1,0.1823085221,0.4107551487,0.4393592677,0.334412082
76,1017,685,332,378,54,317,1,1,0.3264503441,0.5518248175,0.4627737226,0.05309734513
